Henthorn,Hodder Place,Whalley Weir,New Jumbles Rock,Samlesbury
2.93,2.48,3.1,8.01,9.14
2.93,2.46,3.1,8.01,9.14
2.93,2.44,3.08,8.01,9.14
2.93,2.43,3.08,8.01,9.14
2.93,2.43,3.06,8.01,9.14
2.93,2.43,3.02,7.96,9.14
2.93,2.41,3.02,7.96,9.14
2.91,2.41,3.08,7.96,9.14
2.91,2.39,2.96,7.96,9.14
2.91,2.38,3.0,7.85,9.14
2.93,2.38,2.98,7.85,9.14
2.91,2.38,2.93,7.8,9.14
2.89,2.36,2.93,7.8,9.14
2.91,2.36,2.89,7.8,9.14
2.91,2.34,2.87,7.8,9.14
2.91,2.34,2.85,7.74,9.14
2.87,2.33,2.87,7.74,9.14
2.87,2.33,2.82,7.69,9.14
2.87,2.33,2.87,7.64,9.09
2.87,2.33,2.83,7.59,9.09
2.87,2.33,2.87,7.59,9.09
2.87,2.33,2.83,7.59,9.09
2.87,2.33,2.82,7.53,9.09
2.87,2.33,2.82,7.48,9.09
2.87,2.31,2.78,7.48,9.09
2.84,2.31,2.76,7.48,9.05
2.84,2.31,2.74,7.48,9.01
2.84,2.31,2.71,7.48,9.01
2.84,2.31,2.71,7.48,9.01
2.84,2.31,2.71,7.43,9.01
2.84,2.31,2.73,7.43,9.01
2.84,2.31,2.71,7.43,8.97
2.82,2.31,2.69,7.38,8.93
2.82,2.31,2.69,7.38,8.89
2.8,2.31,2.69,7.33,8.89
2.8,2.31,2.69,7.33,8.85
2.82,2.31,2.67,7.28,8.85
2.84,2.31,2.67,7.28,8.85
2.82,2.29,2.67,7.28,8.81
2.84,2.29,2.66,7.28,8.77
2.82,2.29,2.69,7.28,8.73
2.82,2.29,2.69,7.28,8.73
2.84,2.29,2.71,7.22,8.73
2.84,2.29,2.76,7.22,8.68
2.82,2.29,2.82,7.22,8.64
2.82,2.29,2.69,7.22,8.6
2.82,2.29,2.93,7.22,8.6
2.82,2.29,2.67,7.28,8.56
2.8,2.29,2.8,7.28,8.56
2.8,2.29,2.82,7.28,8.56
2.8,2.29,2.78,7.28,8.48
2.78,2.29,3.0,7.33,8.48
2.78,2.28,2.82,7.33,8.44
2.78,2.28,2.76,7.33,8.44
2.78,2.28,2.94,7.33,8.44
2.75,2.28,2.93,7.33,8.4
2.75,2.26,2.73,7.38,8.4
2.78,2.26,2.89,7.38,8.36
2.75,2.26,2.82,7.38,8.32
2.75,2.26,2.96,7.38,8.32
2.75,2.26,2.96,7.38,8.32
2.75,2.28,2.94,7.38,8.28
2.73,2.26,3.02,7.38,8.28
2.75,2.28,2.94,7.33,8.28
2.73,2.28,3.06,7.38,8.28
2.71,2.28,2.93,7.38,8.2
2.71,2.28,3.02,7.43,8.2
2.73,2.28,2.94,7.43,8.2
2.75,2.28,2.98,7.43,8.16
2.75,2.26,2.96,7.43,8.2
2.75,2.26,3.0,7.43,8.16
2.75,2.26,2.94,7.43,8.16
2.75,2.26,3.0,7.43,8.16
2.78,2.26,3.0,7.43,8.12
2.75,2.26,2.94,7.43,8.12
2.75,2.26,2.94,7.43,8.12
2.78,2.25,2.94,7.43,8.12
2.78,2.25,2.93,7.43,8.12
2.75,2.25,2.96,7.43,8.12
2.75,2.25,2.94,7.43,8.12
2.75,2.25,2.96,7.43,8.12
2.75,2.23,2.93,7.43,8.16
2.75,2.21,2.94,7.43,8.16
2.75,2.21,2.93,7.43,8.16
2.71,2.21,2.94,7.43,8.16
2.71,2.21,2.94,7.43,8.16
2.71,2.2,2.94,7.43,8.16
2.73,2.2,2.94,7.38,8.16
2.71,2.2,2.94,7.38,8.16
2.71,2.2,2.94,7.38,8.16
2.71,2.2,2.93,7.38,8.16
2.71,2.2,2.93,7.38,8.16
2.71,2.18,2.93,7.33,8.2
2.71,2.18,2.89,7.33,8.2
2.69,2.18,2.89,7.33,8.2
2.69,2.18,2.87,7.28,8.2
2.69,2.18,2.87,7.28,8.2
2.71,2.17,2.85,7.28,8.2
2.69,2.17,2.82,7.28,8.2
2.69,2.15,2.83,7.28,8.2
2.69,2.15,2.83,7.22,8.2
2.69,2.15,2.83,7.22,8.24
2.69,2.15,2.82,7.22,8.24
2.69,2.15,2.82,7.22,8.24
2.69,2.15,2.78,7.17,8.24
2.69,2.15,2.8,7.12,8.24
2.69,2.15,2.87,7.12,8.24
2.69,2.15,2.74,7.12,8.24
2.69,2.15,2.76,7.07,8.24
2.67,2.15,2.74,7.07,8.24
2.67,2.13,2.71,7.07,8.24
2.67,2.13,2.76,7.07,8.2
2.67,2.13,2.73,7.07,8.2
2.67,2.13,2.69,7.07,8.2
2.67,2.12,2.64,7.02,8.2
2.64,2.12,2.62,7.02,8.2
2.64,2.12,2.64,7.02,8.2
2.64,2.1,2.62,6.97,8.16
2.64,2.1,2.57,6.92,8.16
2.62,2.1,2.55,6.92,8.16
2.62,2.1,2.57,6.87,8.16
2.62,2.1,2.52,6.87,8.16
2.62,2.1,2.5,6.87,8.16
2.62,2.1,2.52,6.82,8.16
2.62,2.1,2.53,6.77,8.12
2.62,2.1,2.47,6.77,8.12
2.62,2.09,2.45,6.72,8.12
2.62,2.09,2.47,6.72,8.12
2.62,2.09,2.52,6.72,8.08
2.62,2.09,2.45,6.67,8.04
2.62,2.09,2.45,6.67,8.04
2.62,2.09,2.45,6.67,8.04
2.62,2.09,2.43,6.63,8.01
2.62,2.09,2.45,6.63,8.01
2.62,2.09,2.43,6.63,8.01
2.6,2.09,2.43,6.63,8.01
2.6,2.09,2.45,6.58,8.01
2.6,2.09,2.45,6.58,7.97
2.58,2.09,2.48,6.58,7.97
2.58,2.09,2.47,6.58,7.93
2.58,2.09,2.52,6.58,7.93
2.6,2.09,2.52,6.58,7.93
2.58,2.09,2.52,6.58,7.89
2.58,2.09,2.55,6.58,7.89
2.56,2.09,2.64,6.58,7.89
2.56,2.09,2.57,6.58,7.89
2.56,2.09,2.64,6.63,7.85
2.56,2.06,2.64,6.63,7.85
2.56,2.09,2.67,6.63,7.85
2.54,2.07,2.67,6.67,7.81
2.54,2.09,2.67,6.67,7.81
2.54,2.07,2.64,6.72,7.77
2.54,2.07,2.64,6.72,7.77
2.54,2.07,2.59,6.72,7.73
2.54,2.07,2.67,6.72,7.69
2.54,2.07,2.71,6.72,7.69
2.54,2.09,2.69,6.72,7.66
2.51,2.06,2.74,6.72,7.66
2.54,2.07,2.71,6.72,7.62
2.54,2.07,2.76,6.72,7.62
2.54,2.06,2.8,6.72,7.62
2.54,2.06,2.76,6.72,7.58
2.54,2.07,2.82,6.72,7.58
2.54,2.09,2.87,6.77,7.54
2.54,2.09,2.87,6.77,7.5
2.54,2.09,2.93,6.77,7.5
2.54,2.09,2.93,6.77,7.5
2.51,2.09,2.89,6.82,7.5
2.54,2.09,2.89,6.87,7.5
2.54,2.09,2.93,6.87,7.46
2.54,2.09,2.89,6.87,7.46
2.56,2.07,2.87,6.92,7.46
2.56,2.07,2.83,6.92,7.46
2.56,2.07,2.85,6.92,7.46
2.58,2.07,2.93,6.92,7.46
2.58,2.07,2.91,6.97,7.46
2.56,2.07,2.93,6.97,7.46
2.56,2.06,2.89,6.97,7.46
2.56,2.06,2.87,6.92,7.46
2.56,2.06,2.82,6.92,7.46
2.56,2.06,2.82,6.97,7.46
2.56,2.06,2.8,6.97,7.46
2.56,2.06,2.78,6.97,7.46
2.56,2.04,2.82,6.97,7.5
2.54,2.04,2.82,6.97,7.5
2.54,2.04,2.83,6.92,7.5
2.54,2.04,2.82,6.92,7.5
2.54,2.04,2.82,6.87,7.5
2.54,2.04,2.76,6.87,7.5
2.54,2.03,2.82,6.87,7.5
2.54,2.03,2.8,6.87,7.5
2.54,2.03,2.74,6.87,7.5
2.54,2.03,2.74,6.87,7.5
2.54,2.01,2.74,6.87,7.54
2.54,2.01,2.74,6.82,7.54
2.54,2.01,2.76,6.82,7.54
2.54,2.01,2.8,6.77,7.58
2.51,2.01,2.76,6.77,7.58
2.51,2.0,2.8,6.77,7.58
2.51,2.0,2.74,6.72,7.62
2.49,2.0,2.74,6.72,7.62
2.49,2.0,2.69,6.72,7.62
2.49,2.0,2.69,6.72,7.62
2.49,2.0,2.71,6.72,7.66
2.49,1.98,2.69,6.72,7.66
2.49,1.98,2.67,6.72,7.66
2.49,1.98,2.67,6.72,7.69
2.47,1.98,2.59,6.67,7.69
2.47,1.98,2.57,6.67,7.73
2.49,1.98,2.52,6.67,7.73
2.47,1.98,2.55,6.63,7.73
2.47,1.98,2.55,6.63,7.73
2.47,1.98,2.57,6.58,7.73
2.47,1.97,2.55,6.58,7.73
2.47,1.97,2.57,6.53,7.73
2.47,1.97,2.53,6.48,7.73
2.47,1.97,2.52,6.43,7.73
2.47,1.97,2.52,6.43,7.73
2.47,1.95,2.47,6.43,7.73
2.47,1.95,2.5,6.43,7.69
2.47,1.95,2.47,6.39,7.66
2.47,1.95,2.43,6.39,7.66
2.47,1.95,2.43,6.39,7.66
2.47,1.95,2.38,6.39,7.62
2.47,1.95,2.45,6.39,7.62
2.47,1.95,2.4,6.39,7.62
2.47,1.95,2.37,6.39,7.62
2.47,1.95,2.38,6.39,7.62
2.47,1.95,2.38,6.34,7.58
2.47,1.95,2.38,6.34,7.58
2.47,1.95,2.43,6.34,7.58
2.47,1.95,2.38,6.34,7.54
2.47,1.95,2.42,6.29,7.54
2.45,1.95,2.48,6.29,7.5
2.45,1.95,2.52,6.29,7.5
2.43,1.95,2.52,6.29,7.5
2.41,1.95,2.53,6.29,7.5
2.41,1.95,2.53,6.29,7.5
2.43,1.95,2.59,6.29,7.5
2.41,1.95,2.53,6.24,7.5
2.41,1.95,2.52,6.29,7.46
2.39,1.95,2.55,6.29,7.46
2.39,1.94,2.66,6.34,7.46
2.39,1.94,2.53,6.34,7.42
2.39,1.95,2.57,6.34,7.39
2.39,1.95,2.59,6.34,7.39
2.39,1.95,2.64,6.34,7.35
2.39,1.95,2.69,6.39,7.35
2.39,1.95,2.66,6.34,7.35
2.37,1.94,2.64,6.39,7.31
2.39,1.94,2.62,6.39,7.27
2.39,1.94,2.67,6.34,7.31
2.39,1.94,2.69,6.39,7.27
2.39,1.95,2.64,6.39,7.27
2.39,1.95,2.71,6.39,7.24
2.39,1.94,2.57,6.39,7.24
2.39,1.94,2.71,6.39,7.24
2.39,1.94,2.62,6.39,7.24
2.39,1.94,2.67,6.43,7.2
2.39,1.95,2.69,6.43,7.2
2.39,1.95,2.67,6.43,7.2
2.39,1.95,2.69,6.43,7.2
2.37,1.95,2.69,6.43,7.16
2.35,1.95,2.69,6.43,7.16
2.35,1.95,2.69,6.43,7.12
2.37,1.95,2.69,6.43,7.12
2.39,1.95,2.71,6.43,7.12
2.39,1.95,2.71,6.43,7.12
2.41,1.95,2.76,6.43,7.12
2.41,1.95,2.74,6.43,7.12
2.41,1.95,2.74,6.43,7.12
2.43,1.95,2.76,6.48,7.12
2.43,1.95,2.76,6.53,7.12
2.41,1.95,2.76,6.53,7.12
2.39,1.94,2.8,6.58,7.12
2.41,1.94,2.74,6.58,7.12
2.41,1.94,2.76,6.58,7.12
2.41,1.94,2.76,6.58,7.12
2.41,1.94,2.76,6.58,7.12
2.41,1.94,2.74,6.58,7.12
2.41,1.94,2.76,6.58,7.12
2.41,1.94,2.8,6.58,7.12
2.39,1.94,2.76,6.58,7.12
2.39,1.94,2.76,6.58,7.12
2.39,1.94,2.74,6.58,7.16
2.39,1.92,2.78,6.58,7.16
2.39,1.92,2.74,6.58,7.16
2.39,1.92,2.74,6.58,7.2
2.39,1.92,2.69,6.58,7.2
2.39,1.92,2.74,6.58,7.2
2.39,1.91,2.69,6.58,7.2
2.39,1.91,2.69,6.53,7.2
2.39,1.91,2.69,6.53,7.2
2.39,1.91,2.69,6.53,7.2
2.39,1.91,2.69,6.53,7.2
2.37,1.91,2.59,6.48,7.2
2.37,1.89,2.62,6.48,7.2
2.39,1.89,2.59,6.43,7.2
2.39,1.89,2.57,6.43,7.24
2.37,1.89,2.53,6.43,7.24
2.35,1.89,2.57,6.39,7.24
2.37,1.89,2.52,6.39,7.24
2.35,1.89,2.59,6.39,7.24
2.35,1.88,2.52,6.34,7.24
2.35,1.88,2.48,6.34,7.24
2.33,1.88,2.47,6.29,7.24
2.35,1.88,2.47,6.24,7.27
2.35,1.88,2.47,6.24,7.27
2.35,1.88,2.42,6.24,7.27
2.35,1.88,2.43,6.24,7.31
2.33,1.88,2.38,6.24,7.31
2.35,1.88,2.38,6.2,7.31
2.35,1.88,2.4,6.2,7.35
2.33,1.88,2.4,6.15,7.35
2.33,1.88,2.4,6.1,7.35
2.33,1.88,2.38,6.1,7.35
2.33,1.87,2.37,6.1,7.35
2.33,1.87,2.35,6.1,7.31
2.33,1.87,2.35,6.06,7.31
2.33,1.87,2.32,6.06,7.31
2.33,1.87,2.32,6.06,7.31
2.35,1.87,2.34,6.06,7.27
2.37,1.87,2.34,6.06,7.27
2.39,1.87,2.01,6.06,7.27
2.37,1.87,1.82,6.01,7.27
2.37,1.85,2.02,6.01,7.27
2.35,1.85,2.19,6.01,7.24
2.35,1.85,2.29,6.01,7.24
2.35,1.85,2.34,6.01,7.24
2.35,1.87,2.35,5.92,7.24
2.33,1.85,2.4,5.83,7.24
2.33,1.85,2.42,5.78,7.2
2.3,1.85,2.43,5.74,7.2
2.3,1.85,2.45,5.78,7.16
2.3,1.85,2.45,5.87,7.12
2.3,1.85,2.47,5.92,7.08
2.3,1.85,2.47,5.97,7.12
2.28,1.85,2.47,6.01,7.08
2.3,1.85,2.48,6.06,7.08
2.3,1.85,2.47,6.1,7.05
2.3,1.85,2.47,6.06,7.05
2.28,1.85,2.48,6.06,7.05
2.26,1.85,2.5,6.06,7.05
2.26,1.85,2.5,6.1,6.97
2.24,1.85,2.52,6.06,6.97
2.28,1.85,2.53,6.06,6.94
2.26,1.85,2.55,6.01,6.94
2.26,1.85,2.55,6.06,6.9
2.24,1.85,2.57,6.06,6.86
2.26,1.85,2.57,6.06,6.86
2.24,1.85,2.59,6.06,6.86
2.24,1.85,2.62,6.06,6.82
2.24,1.87,2.64,6.06,6.82
2.22,1.85,2.64,6.1,6.82
2.24,1.87,2.62,6.1,6.79
2.24,1.85,2.57,6.1,6.79
2.24,1.87,2.55,6.1,6.79
2.22,1.85,2.53,6.1,6.79
2.22,1.85,2.52,6.1,6.75
2.2,1.85,2.52,6.15,6.75
2.22,1.85,2.52,6.1,6.71
2.2,1.85,2.52,6.1,6.71
2.2,1.85,2.52,6.1,6.71
2.22,1.85,2.52,6.06,6.68
2.2,1.84,2.5,6.06,6.68
2.24,1.84,2.5,6.06,6.64
2.26,1.84,2.5,6.01,6.64
2.24,1.84,2.5,6.06,6.64
2.3,1.84,2.52,6.06,6.68
2.26,1.84,2.55,6.06,6.68
2.26,1.84,2.57,6.06,6.68
2.3,1.84,2.59,6.01,6.68
2.28,1.84,2.59,6.01,6.68
2.26,1.84,2.59,6.01,6.68
2.26,1.84,2.57,6.06,6.68
2.24,1.82,2.57,6.06,6.71
2.24,1.82,2.57,6.1,6.71
2.24,1.82,2.57,6.1,6.71
2.24,1.82,2.57,6.1,6.71
2.24,1.82,2.57,6.1,6.71
2.24,1.82,2.59,6.1,6.71
2.22,1.82,2.59,6.1,6.71
2.24,1.82,2.59,6.1,6.71
2.24,1.81,2.59,6.06,6.71
2.24,1.8,2.57,6.1,6.71
2.24,1.8,2.57,6.1,6.71
2.22,1.8,2.57,6.06,6.75
2.24,1.8,2.57,6.06,6.75
2.22,1.8,2.59,6.06,6.79
2.2,1.8,2.59,6.06,6.79
2.2,1.78,2.57,6.06,6.79
2.18,1.78,2.57,6.06,6.79
2.18,1.78,2.53,6.06,6.79
2.18,1.78,2.52,6.06,6.79
2.18,1.78,2.52,6.06,6.79
2.18,1.78,2.52,6.06,6.79
2.18,1.78,2.52,6.01,6.79
2.16,1.77,2.5,6.01,6.79
2.16,1.77,2.47,5.97,6.79
2.16,1.77,2.43,5.92,6.79
2.16,1.75,2.4,5.92,6.79
2.16,1.75,2.38,5.92,6.79
2.16,1.75,2.37,5.92,6.79
2.16,1.75,2.35,5.87,6.75
2.16,1.75,2.35,5.87,6.75
2.16,1.75,2.35,5.83,6.75
2.16,1.75,2.35,5.78,6.75
2.14,1.75,2.35,5.78,6.75
2.14,1.75,2.35,5.74,6.75
2.14,1.75,2.35,5.74,6.75
2.16,1.74,2.35,5.74,6.75
2.16,1.74,2.35,5.7,6.75
2.14,1.74,2.35,5.7,6.79
2.16,1.74,2.34,5.7,6.79
2.14,1.74,2.32,5.7,6.79
2.14,1.74,2.3,5.7,6.79
2.12,1.74,2.29,5.7,6.79
2.14,1.74,2.29,5.7,6.79
2.14,1.74,2.29,5.7,6.79
2.14,1.74,2.3,5.7,6.79
2.16,1.74,2.32,5.7,6.79
2.16,1.74,2.32,5.65,6.79
2.14,1.74,2.3,5.65,6.75
2.14,1.74,2.29,5.65,6.75
2.12,1.74,2.27,5.65,6.75
2.12,1.74,2.27,5.61,6.75
2.12,1.74,2.26,5.65,6.75
2.12,1.74,2.27,5.65,6.71
2.12,1.74,2.29,5.65,6.71
2.12,1.74,2.3,5.65,6.71
2.12,1.74,2.32,5.61,6.71
2.12,1.74,2.34,5.61,6.71
2.12,1.74,2.33,5.61,6.71
2.12,1.74,2.32,5.61,6.71
2.12,1.74,2.31,5.61,6.71
2.1,1.74,2.3,5.61,6.68
2.12,1.74,2.34,5.61,6.68
2.12,1.74,2.34,5.61,6.64
2.12,1.74,2.35,5.61,6.61
2.1,1.74,2.4,5.61,6.61
2.12,1.74,2.42,5.61,6.61
2.12,1.74,2.43,5.61,6.57
2.12,1.75,2.45,5.61,6.57
2.12,1.75,2.47,5.61,6.57
2.1,1.75,2.5,5.61,6.57
2.1,1.75,2.5,5.65,6.53
2.1,1.75,2.5,5.7,6.53
2.1,1.75,2.52,5.7,6.5
2.1,1.75,2.52,5.74,6.46
2.1,1.75,2.53,5.74,6.46
2.1,1.75,2.53,5.74,6.46
2.1,1.75,2.57,5.74,6.46
2.1,1.77,2.59,5.74,6.46
2.1,1.77,2.67,5.78,6.46
2.1,1.77,2.74,5.78,6.46
2.12,1.78,2.74,5.78,6.42
2.14,1.77,2.69,5.78,6.42
2.16,1.77,2.64,5.83,6.42
2.16,1.77,2.59,5.83,6.42
2.16,1.77,2.57,5.87,6.42
2.16,1.77,2.57,5.92,6.42
2.16,1.77,2.57,6.01,6.42
2.18,1.77,2.57,6.01,6.39
2.18,1.75,2.57,6.01,6.39
2.16,1.75,2.6,6.01,6.39
2.16,1.75,2.59,5.97,6.39
2.18,1.75,2.6,5.92,6.39
2.16,1.75,2.59,5.92,6.39
2.16,1.75,2.6,5.92,6.39
2.16,1.75,2.59,5.92,6.35
2.18,1.75,2.59,5.92,6.35
2.18,1.75,2.62,5.92,6.35
2.18,1.75,2.6,5.92,6.35
2.16,1.75,2.62,5.92,6.35
2.16,1.75,2.62,5.92,6.35
2.16,1.75,2.62,5.92,6.35
2.16,1.75,2.62,5.92,6.39
2.16,1.75,2.64,5.92,6.39
2.14,1.75,2.62,5.92,6.39
2.12,1.75,2.64,5.92,6.42
2.14,1.75,2.6,5.92,6.42
2.14,1.75,2.64,5.92,6.42
2.12,1.75,2.64,5.92,6.42
2.1,1.75,2.64,5.92,6.42
2.1,1.75,2.64,5.92,6.46
2.12,1.74,2.62,5.92,6.46
2.1,1.74,2.6,5.92,6.46
2.1,1.74,2.62,5.92,6.46
2.1,1.74,2.59,5.92,6.5
2.1,1.74,2.57,5.92,6.53
2.1,1.74,2.57,5.92,6.53
2.1,1.74,2.57,5.92,6.53
2.1,1.74,2.52,5.87,6.57
2.1,1.74,2.52,5.87,6.57
2.08,1.74,2.48,5.87,6.57
2.1,1.74,2.47,5.83,6.61
2.1,1.74,2.45,5.83,6.61
2.08,1.74,2.43,5.78,6.61
2.08,1.74,2.4,5.78,6.64
2.08,1.74,2.37,5.74,6.64
2.08,1.74,2.35,5.74,6.68
2.1,1.74,2.34,5.74,6.68
2.08,1.74,2.32,5.74,6.64
2.08,1.74,2.3,5.74,6.68
2.06,1.74,2.29,5.7,6.68
2.06,1.74,2.27,5.7,6.68
2.06,1.74,2.22,5.65,6.68
2.06,1.74,2.21,5.61,6.68
2.08,1.74,2.21,5.61,6.68
2.06,1.74,2.19,5.61,6.68
2.06,1.74,2.21,5.56,6.68
2.06,1.74,2.21,5.52,6.68
2.06,1.74,2.19,5.47,6.68
2.08,1.74,2.19,5.47,6.68
2.06,1.73,2.18,5.47,6.68
2.06,1.73,2.18,5.43,6.68
2.04,1.73,2.18,5.43,6.68
2.06,1.73,2.21,5.43,6.68
2.06,1.73,2.21,5.43,6.68
2.04,1.73,2.22,5.43,6.68
2.04,1.73,2.24,5.43,6.68
2.04,1.73,2.27,5.43,6.68
2.04,1.73,2.3,5.43,6.68
2.04,1.73,2.3,5.43,6.64
2.04,1.73,2.3,5.43,6.64
2.04,1.73,2.34,5.43,6.64
2.04,1.73,2.34,5.43,6.64
2.04,1.73,2.38,5.43,6.64
2.04,1.73,2.38,5.43,6.61
2.04,1.73,2.37,5.43,6.61
2.04,1.73,2.34,5.47,6.61
2.03,1.73,2.34,5.47,6.61
2.03,1.73,2.34,5.47,6.57
2.01,1.73,2.34,5.52,6.57
2.03,1.73,2.34,5.52,6.57
2.01,1.73,2.32,5.56,6.53
2.01,1.73,2.34,5.56,6.53
2.01,1.73,2.37,5.52,6.53
2.01,1.73,2.4,5.52,6.5
2.03,1.73,2.4,5.47,6.46
2.01,1.73,2.38,5.47,6.46
2.01,1.73,2.42,5.47,6.46
2.01,1.73,2.43,5.47,6.42
2.01,1.73,2.43,5.47,6.42
2.01,1.73,2.45,5.47,6.42
1.99,1.73,2.43,5.47,6.39
1.99,1.73,2.4,5.52,6.35
1.99,1.73,2.4,5.52,6.35
1.99,1.74,2.4,5.56,6.32
1.99,1.74,2.38,5.56,6.32
2.01,1.74,2.38,5.56,6.32
2.03,1.74,2.4,5.56,6.28
2.03,1.74,2.42,5.56,6.28
2.04,1.74,2.42,5.56,6.28
2.04,1.74,2.43,5.56,6.25
2.04,1.74,2.43,5.52,6.25
2.04,1.74,2.43,5.52,6.21
2.06,1.74,2.43,5.56,6.21
2.08,1.74,2.45,5.56,6.21
2.1,1.75,2.47,5.56,6.21
2.1,1.75,2.47,5.61,6.21
2.1,1.75,2.48,5.61,6.21
2.1,1.77,2.5,5.61,6.21
2.1,1.78,2.5,5.61,6.21
2.08,1.8,2.52,5.65,6.21
2.08,1.8,2.52,5.65,6.21
2.08,1.81,2.52,5.7,6.21
2.08,1.82,2.52,5.7,6.21
2.08,1.82,2.52,5.74,6.25
2.06,1.81,2.53,5.74,6.25
2.06,1.81,2.53,5.74,6.25
2.06,1.8,2.52,5.74,6.25
2.06,1.8,2.53,5.78,6.28
2.06,1.8,2.53,5.78,6.28
2.04,1.78,2.55,5.78,6.28
2.06,1.78,2.55,5.78,6.28
2.06,1.78,2.53,5.78,6.28
2.04,1.77,2.52,5.78,6.28
2.04,1.75,2.5,5.78,6.28
2.04,1.75,2.5,5.78,6.28
2.04,1.75,2.52,5.78,6.28
2.04,1.74,2.5,5.74,6.28
2.04,1.74,2.47,5.74,6.28
2.04,1.74,2.48,5.74,6.28
2.04,1.74,2.5,5.74,6.28
2.04,1.74,2.47,5.74,6.32
2.04,1.74,2.47,5.65,6.32
2.04,1.74,2.45,5.7,6.32
2.04,1.73,2.45,5.7,6.32
2.04,1.73,2.42,5.7,6.32
2.04,1.71,2.4,5.65,6.32
2.04,1.71,2.4,5.65,6.32
2.04,1.7,2.38,5.61,6.32
2.03,1.7,2.38,5.61,6.32
2.03,1.7,2.37,5.61,6.32
2.03,1.7,2.35,5.61,6.32
2.03,1.7,2.32,5.56,6.35
2.03,1.7,2.32,5.56,6.35
2.03,1.7,2.29,5.52,6.35
2.03,1.69,2.27,5.52,6.39
2.03,1.69,2.26,5.47,6.39
2.01,1.69,2.22,5.47,6.42
2.01,1.69,2.21,5.47,6.42
2.01,1.69,2.19,5.43,6.46
2.01,1.69,2.18,5.43,6.46
2.03,1.69,2.16,5.43,6.46
2.03,1.69,2.13,5.39,6.46
2.03,1.69,2.13,5.39,6.46
2.03,1.69,2.11,5.35,6.46
2.03,1.69,2.11,5.3,6.5
2.03,1.69,2.1,5.3,6.53
2.01,1.69,2.08,5.3,6.53
2.03,1.69,2.08,5.3,6.53
2.03,1.69,2.08,5.26,6.53
2.01,1.69,2.08,5.26,6.53
2.01,1.69,2.11,5.26,6.53
1.99,1.69,2.15,5.26,6.53
1.99,1.69,2.16,5.26,6.53
1.99,1.69,2.18,5.26,6.53
1.99,1.69,2.22,5.22,6.53
1.99,1.69,2.24,5.22,6.5
1.99,1.69,2.26,5.22,6.5
1.99,1.69,2.26,5.22,6.46
1.99,1.69,2.27,5.22,6.46
1.99,1.69,2.29,5.26,6.46
1.99,1.69,2.27,5.26,6.46
1.97,1.69,2.29,5.26,6.46
1.97,1.69,2.29,5.3,6.46
1.97,1.69,2.29,5.3,6.46
1.97,1.69,2.29,5.3,6.42
1.97,1.69,2.32,5.3,6.42
1.97,1.69,2.32,5.3,6.39
1.97,1.69,2.34,5.3,6.39
1.97,1.69,2.35,5.3,6.35
1.97,1.69,2.4,5.35,6.35
1.97,1.69,2.42,5.3,6.32
1.97,1.69,2.4,5.35,6.32
1.97,1.69,2.43,5.35,6.32
1.99,1.69,2.42,5.39,6.28
1.99,1.69,2.43,5.39,6.28
1.99,1.69,2.43,5.39,6.28
1.99,1.69,2.43,5.43,6.28
1.99,1.69,2.43,5.43,6.21
1.97,1.69,2.43,5.43,6.21
1.99,1.69,2.4,5.47,6.21
1.97,1.69,2.42,5.47,6.21
1.97,1.69,2.4,5.47,6.17
1.97,1.69,2.4,5.47,6.17
1.97,1.69,2.4,5.47,6.17
1.99,1.69,2.4,5.47,6.1
1.99,1.69,2.4,5.47,6.1
2.01,1.69,2.4,5.47,6.1
2.03,1.69,2.4,5.47,6.1
2.03,1.69,2.4,5.47,6.07
2.04,1.69,2.38,5.47,6.07
2.03,1.69,2.38,5.47,6.07
2.03,1.69,2.4,5.47,6.07
2.03,1.69,2.42,5.47,6.07
2.03,1.67,2.47,5.47,6.07
2.03,1.67,2.5,5.47,6.07
2.03,1.67,2.52,5.47,6.07
2.01,1.67,2.53,5.47,6.07
2.01,1.67,2.53,5.47,6.07
2.03,1.67,2.53,5.47,6.07
2.01,1.67,2.53,5.52,6.07
1.99,1.67,2.52,5.52,6.07
1.99,1.67,2.5,5.56,6.07
1.99,1.67,2.5,5.56,6.07
1.99,1.67,2.5,5.61,6.1
2.01,1.67,2.48,5.61,6.1
1.99,1.67,2.47,5.61,6.1
1.99,1.67,2.48,5.61,6.1
1.99,1.67,2.47,5.61,6.1
1.99,1.66,2.43,5.61,6.14
1.99,1.66,2.43,5.61,6.17
1.99,1.66,2.4,5.56,6.17
1.99,1.66,2.4,5.56,6.17
1.99,1.65,2.38,5.56,6.17
1.99,1.65,2.38,5.56,6.21
1.99,1.65,2.37,5.52,6.21
1.99,1.65,2.34,5.47,6.21
1.99,1.65,2.35,5.47,6.21
1.97,1.65,2.34,5.47,6.21
1.99,1.65,2.32,5.43,6.21
1.97,1.65,2.32,5.43,6.21
1.97,1.65,2.29,5.43,6.25
1.97,1.65,2.29,5.43,6.25
1.97,1.63,2.29,5.39,6.25
1.97,1.63,2.27,5.39,6.25
1.95,1.63,2.27,5.35,6.28
1.95,1.63,2.26,5.35,6.28
1.93,1.63,2.22,5.3,6.28
1.93,1.63,2.21,5.3,6.28
1.93,1.63,2.21,5.3,6.28
1.93,1.63,2.21,5.3,6.28
1.93,1.63,2.22,5.26,6.28
1.93,1.63,2.21,5.26,6.28
1.93,1.63,2.21,5.26,6.28
