race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
Asian,1,47,3.6,FW,-1.07,0.930357143,0
Hispanic,1,40.5,3.7,FW,-0.32,0.858630952,1
Mexican,2,48,3.2,FW,-0.84,0.904761905,1
Asian,2,44,3.9,FW,0.78,0.921428571,1
White,2,45.5,3.7,FW,-0.08,0.921130952,1
White,1,47,3.7,FW,-0.55,0.939880952,1
Asian,1,44,4,SC,0.22,0.930952381,1
Black,1,42,2.9,FW,-1.07,0.801190476,1
White,2,42,3.8,FW,-0.78,0.886904762,1
Asian,1,44,3.6,FW,-0.78,0.892857143,1
White,1,47,3.8,FW,0.15,0.949404762,1
White,2,44,3.7,FW,0.67,0.902380952,1
White,2,44,3.6,GL,0.38,0.892857143,1
Mexican,2,42,3.7,FW,-1.07,0.877380952,0
Asian,2,42,3.5,FW,0.15,0.858333333,1
Hispanic,2,42,3.5,GL,-0.55,0.858333333,1
White,2,43,3.6,FW,-0.78,0.880357143,1
Asian,2,43,3.7,FW,-0.78,0.889880952,1
White,1,41,3.9,FW,1.08,0.883928571,1
White,1,43,3.9,FW,-0.03,0.908928571,1
White,2,42,4,FW,-0.44,0.905952381,1
White,2,43,3.9,FW,-0.26,0.908928571,1
White,1,41,3.9,Mt,-0.55,0.883928571,1
Mexican,2,39,3.6,FW,-0.95,0.830357143,1
White,1,46,3.9,FW,-0.14,0.946428571,1
White,2,47,3.9,FW,1.84,0.958928571,1
White,2,45,3.9,GL,1.71,0.933928571,1
White,2,44,3.9,FW,2.18,0.921428571,1
White,2,45,3.5,NE,-0.73,0.895833333,1
White,2,44,3.9,FW,0.09,0.921428571,1
Asian,2,45,3.7,FW,0.85,0.914880952,1
Asian,1,46,3.8,FW,-0.73,0.936904762,1
White,1,41,3.9,FW,0.44,0.883928571,1
White,1,43,3.8,FW,0.44,0.899404762,1
White,2,47,3.6,FW,-0.37,0.930357143,1
White,2,47,3.9,GL,0.49,0.958928571,1
Black,2,39,3.1,MS,-0.86,0.782738095,1
Mexican,2,37,3.3,FW,-1.07,0.776785714,0
White,2,42,3.8,FW,-0.19,0.886904762,0
Hispanic,1,42,3.7,FW,-0.96,0.877380952,1
Mexican,1,39,3.1,GL,-1.07,0.782738095,1
Other,1,47,3.6,GL,-0.14,0.930357143,1
White,1,45,3.6,FW,-0.78,0.905357143,1
White,2,41,3.9,FW,0.04,0.883928571,1
White,2,44,3.5,FW,-1.07,0.883333333,1
White,2,48,3.6,FW,-0.84,0.942857143,1
Asian,2,45,3.6,SE,-0.96,0.905357143,1
White,2,40,3.4,FW,-0.76,0.823809524,0
Mexican,2,48,3.8,FW,-0.32,0.961904762,1
White,1,43,3.8,FW,-0.26,0.899404762,1
White,2,46,3.7,FW,-0.03,0.927380952,1
White,1,41,3.8,GL,-0.32,0.874404762,1
White,1,48,3.4,FW,2.12,0.923809524,1
White,1,44,3.7,FW,-0.03,0.902380952,1
White,1,48,3.5,FW,2.66,0.933333333,1
White,2,48,3.7,FW,2.18,0.952380952,1
Asian,2,43,3.6,FW,-1.07,0.880357143,1
Asian,2,40,3.5,FW,-1,0.833333333,1
White,1,48,3.3,FW,-0.84,0.914285714,1
White,1,41,4,FW,-0.66,0.893452381,1
White,2,47,3.7,FW,0.56,0.939880952,1
Asian,1,37,3.8,FW,-0.73,0.824404762,1
Asian,2,41,3.9,NE,0.27,0.883928571,1
Asian,2,44,3.7,FW,0.15,0.902380952,1
Hispanic,2,39,4,FW,-0.6,0.868452381,1
White,2,47,3.7,FW,-0.08,0.939880952,1
Black,1,37,3.4,Mt,-0.94,0.786309524,0
Other,2,40,3.2,FW,-1.07,0.804761905,1
White,1,42,4,FW,0.62,0.905952381,1
Mexican,2,41,3.6,SE,-1.07,0.855357143,1
Black,2,38,3.9,FW,-1,0.846428571,1
White,1,40,4,FW,-0.19,0.880952381,1
White,2,48,4,GL,1.14,0.980952381,1
White,2,45,3.9,FW,1.08,0.933928571,1
White,1,48,3.8,FW,-1.07,0.961904762,1
White,1,44,3.7,FW,-0.6,0.902380952,1
White,2,42.5,3.7,FW,1.14,0.883630952,1
Mexican,1,34,3.3,SC,-1.07,0.739285714,1
White,1,48,3.7,FW,-0.55,0.952380952,1
White,1,43,3.8,FW,-0.73,0.899404762,1
Asian,2,42,3.8,FW,0.15,0.886904762,1
White,2,46,3.9,Mt,-0.44,0.946428571,1
White,2,47,3.7,FW,1.44,0.939880952,1
Asian,2,47,3.6,FW,1.48,0.930357143,1
White,2,48,3.6,FW,1.08,0.942857143,1
White,2,43,3.9,FW,0.67,0.908928571,1
White,2,46,3.5,FW,1.08,0.908333333,1
White,1,45,3.6,FW,-1.07,0.905357143,1
Mexican,2,39,3.1,FW,-1.07,0.782738095,1
Mexican,1,44,3.8,FW,0.67,0.911904762,1
White,2,46,3.5,SE,-0.6,0.908333333,1
White,2,38.5,3.9,SC,-0.32,0.852678571,1
White,2,46,3.8,FW,-1.3,0.936904762,1
White,1,43,3.8,FW,-0.84,0.899404762,1
White,2,46,3.5,FW,-0.78,0.908333333,0
White,2,48,3.6,FW,-0.03,0.942857143,1
White,2,48,3.7,FW,-0.96,0.952380952,1
Asian,2,42,3.7,FW,-0.26,0.877380952,1
White,2,47,3.9,FW,0.62,0.958928571,1
White,2,45,3.6,FW,2.05,0.905357143,1
White,1,48,3.6,FW,0.67,0.942857143,1
White,1,41,3.8,FW,0.04,0.874404762,1
Other,1,45,3.9,FW,0.78,0.933928571,1
White,1,48,3.8,FW,-0.37,0.961904762,1
White,2,48,3.6,FW,-0.26,0.942857143,1
White,2,48,3.6,FW,1.44,0.942857143,1
White,2,45,4,FW,-0.19,0.943452381,1
White,1,47,3.9,FW,-0.32,0.958928571,1
White,1,42,4,NE,0.72,0.905952381,1
White,2,48,3.4,FW,0.85,0.923809524,1
Hispanic,1,42,3.5,SC,-0.84,0.858333333,1
White,1,45,3.4,NG,1.37,0.886309524,1
White,2,48,3.8,SC,-0.84,0.961904762,1
Mexican,2,38,3.4,FW,-1.07,0.798809524,1
Hispanic,2,38,3.8,FW,-0.76,0.836904762,1
White,1,44,3.3,FW,-0.96,0.864285714,1
White,1,48,3.7,FW,1.6,0.952380952,1
Mexican,1,33,3.5,FW,-1.07,0.745833333,0
White,2,47,3.7,FW,-0.03,0.939880952,1
White,2,45,3.6,FW,-0.55,0.905357143,1
Mexican,2,31,3.6,FW,-1.25,0.730357143,0
Asian,2,45,3.6,FW,0.49,0.905357143,1
White,2,43,3.8,NE,-0.08,0.899404762,1
White,2,44,3.7,FW,0.33,0.902380952,1
White,2,46,3.5,FW,-0.89,0.908333333,1
White,2,41,3.9,FW,-0.78,0.883928571,1
White,1,44,3.7,FW,-0.14,0.902380952,1
White,2,47,3.3,FW,1.26,0.901785714,1
White,1,47,3.7,FW,2.36,0.939880952,1
White,2,46,3.5,FW,-0.19,0.908333333,1
White,2,45,4.2,GL,-1.07,0.9625,1
Asian,2,44,3.6,MS,2.01,0.892857143,1
White,1,37,3.2,SE,0.65,0.767261905,1
White,2,33,4,SE,1.17,0.793452381,1
Asian,2,31,2.6,SE,-1.04,0.635119048,1
White,2,44,3.6,SE,2.5,0.892857143,1
White,2,39.5,2.8,SE,1.25,0.760416667,1
Black,1,28,3.5,SE,-0.42,0.683333333,1
White,2,37,3.2,SE,0.17,0.767261905,1
Asian,2,36,2.6,SE,-0.93,0.697619048,1
White,1,39,3.1,SE,0.64,0.782738095,1
White,2,36.5,3.5,SE,0.47,0.789583333,1
White,2,41,3.2,SE,0.77,0.817261905,1
Black,2,27,3,SE,-1.17,0.623214286,0
White,2,38,3.2,SE,0.13,0.779761905,1
White,1,38,3.3,SE,-0.46,0.789285714,1
White,1,34,3.5,SE,0.08,0.758333333,1
Black,1,33,3,FW,-1.12,0.698214286,0
White,1,38,3,SE,0.23,0.760714286,1
Black,1,31,2.6,SE,-0.62,0.635119048,1
White,1,39,3.4,MW,0.04,0.811309524,1
White,2,38,3.1,SE,0.72,0.770238095,1
White,1,36,2.9,SE,-0.61,0.726190476,1
White,1,39,3.2,SE,1.87,0.792261905,1
White,1,41,3.1,SE,0.16,0.807738095,1
White,1,35,3.3,SE,-0.13,0.751785714,1
White,2,37,3.1,SE,-0.67,0.757738095,1
White,1,41,3.4,SE,0.24,0.836309524,1
Black,1,29,3.3,SE,-0.18,0.676785714,1
Black,1,32,2.4,SE,-1.01,0.628571429,1
Black,2,27,3.1,SE,-0.75,0.632738095,0
White,1,43,3.4,SE,2.28,0.861309524,1
White,1,39,3.1,SE,-0.83,0.782738095,1
White,1,42,3,SE,-0.16,0.810714286,1
White,2,35,3.5,SE,0.35,0.770833333,1
White,2,42,2.8,SE,-0.75,0.791666667,1
White,1,37.5,3.6,SE,0.78,0.811607143,1
White,1,38,2.3,SE,-1.06,0.694047619,1
White,2,39,3,SE,1.08,0.773214286,1
Black,1,28,3.7,SE,0.55,0.702380952,1
Mexican,1,28.5,3.6,SE,0.45,0.699107143,1
Black,1,29,2.8,SE,-1.56,0.629166667,1
White,2,37,3.5,SE,-0.39,0.795833333,1
White,2,39,3.5,SE,0.06,0.820833333,1
White,2,37,3.4,SE,-0.71,0.786309524,1
White,2,35,4,SE,1.22,0.818452381,1
Black,1,27.5,2.9,SE,-0.1,0.619940476,1
White,1,45,3.6,SE,1.03,0.905357143,1
Black,1,33,3.2,SE,-0.09,0.717261905,1
White,2,43,2.9,SE,0.47,0.813690476,1
White,1,39,2.7,SE,0.21,0.744642857,1
White,2,41,2.8,SE,0.23,0.779166667,1
Black,1,29.5,2.6,SE,-1.61,0.616369048,1
White,2,37,3.3,SE,0.41,0.776785714,1
White,1,36,3.2,SE,-1.21,0.754761905,1
White,2,45,2.2,SE,0.86,0.77202381,1
Asian,2,31,3.1,SE,0.35,0.682738095,1
White,2,37,3.4,SE,0.22,0.786309524,1
Black,1,24,3.5,SE,-0.39,0.633333333,1
White,1,38,3,SE,-0.11,0.760714286,1
White,1,44,3.2,SE,1.18,0.854761905,1
White,2,35,2.9,SE,-0.82,0.713690476,1
Black,1,35,2.6,SE,-0.94,0.685119048,1
Black,1,33,2.9,FW,0.58,0.688690476,0
White,1,37,3.5,SE,1.14,0.795833333,1
White,1,38.5,3,SE,-0.73,0.766964286,1
White,1,41,3,SE,1.8,0.798214286,1
White,1,39,3.2,SE,0.28,0.792261905,1
White,1,30,2.9,SE,-0.11,0.651190476,1
Puertorican,2,31,3.3,SE,-0.77,0.701785714,1
White,2,39,3.4,SE,-0.89,0.811309524,1
White,2,36,3.2,SE,1.08,0.754761905,1
White,1,36,3.9,SE,1.12,0.821428571,1
Asian,2,35.5,2.5,SE,0.14,0.681845238,1
Asian,1,33,3.3,SE,-0.18,0.726785714,1
White,2,41,2.9,SE,-1.28,0.788690476,1
Mexican,2,36,3,SE,-0.57,0.735714286,1
White,2,36.5,3.8,SE,-0.17,0.818154762,1
White,2,36,3.2,SE,0.47,0.754761905,1
Black,1,28,3.1,SE,-1.58,0.645238095,1
White,1,36.5,3,SE,-0.44,0.741964286,1
White,2,42,2.8,SE,0.72,0.791666667,1
White,1,37,3.2,SE,-0.08,0.767261905,1
White,2,35,3.3,SE,-0.27,0.751785714,1
Black,2,28,2.8,SE,-1.15,0.616666667,0
White,2,42,2.8,SE,1.44,0.791666667,1
White,1,38,3.1,SE,0.08,0.770238095,0
White,1,33.5,3.5,SE,0.74,0.752083333,1
White,1,39,2.7,SE,1.83,0.744642857,1
White,2,32,1.8,SE,0.65,0.571428571,1
White,2,35,3.2,SE,0.38,0.742261905,1
Black,2,37,2.2,SE,1,0.67202381,1
White,1,39,3.4,SE,-0.41,0.811309524,1
Black,2,36,2.4,SE,-1,0.678571429,1
Black,2,32,2.9,SE,-0.42,0.676190476,1
Hispanic,2,34,2.7,SE,0.09,0.682142857,1
White,1,37,3.8,Mt,-0.45,0.824404762,1
White,1,38,3.7,Mt,-0.53,0.827380952,1
White,1,42,3.5,Mt,-0.99,0.858333333,1
White,2,42,2.6,NG,-0.51,0.772619048,1
White,1,40,3.5,Mt,0.04,0.833333333,1
White,2,40,3.9,Mt,1.84,0.871428571,1
White,2,43,3.3,Mt,-0.34,0.851785714,1
White,1,41,3.4,Mt,-0.54,0.836309524,1
White,2,42,3.2,Mt,-0.37,0.829761905,1
White,2,39,3.6,Mt,0.38,0.830357143,1
White,2,46,3.4,Mt,0.32,0.898809524,1
White,1,41,3.2,Mt,0.01,0.817261905,1
White,1,40.7,3.1,GL,0.08,0.803988095,1
White,1,43,3.4,Mt,0.97,0.861309524,1
White,1,44,2.7,Mt,-0.64,0.807142857,1
White,2,42,3.4,Mt,0.86,0.848809524,1
White,2,48,3.1,NE,0.25,0.895238095,1
White,1,43,3.5,NE,0.15,0.870833333,1
White,2,45,3.7,NE,-0.22,0.914880952,1
White,1,44,3.8,SC,1.6,0.911904762,1
White,2,43,3.8,NE,0.78,0.899404762,1
White,1,46,3.4,NE,2.69,0.898809524,1
Asian,2,47,3.3,NE,-1.58,0.901785714,0
Hispanic,2,38,3.9,SE,-0.31,0.846428571,1
White,2,43,3.2,NW,1.14,0.842261905,1
White,2,46,3.6,NE,0.78,0.917857143,1
White,1,47,3.5,NE,0.06,0.920833333,1
White,2,41,3.8,NE,0.51,0.874404762,1
White,2,45,3.4,NE,0.51,0.886309524,1
White,2,36,3.9,GL,0.42,0.821428571,1
Other,2,47,3.7,FW,0.6,0.939880952,1
White,2,46,3.4,NE,0.6,0.898809524,1
White,1,46,3.7,NE,0.33,0.927380952,1
White,2,46,3.9,NE,-0.22,0.946428571,1
White,2,41,4,NE,0.15,0.893452381,1
White,2,48,3.6,MS,1.33,0.942857143,1
White,1,44,3.6,NE,-0.58,0.892857143,1
Asian,2,44,3.8,FW,0.24,0.911904762,1
White,2,48,3.3,FW,1.69,0.914285714,1
White,2,46,3.5,NE,2.05,0.908333333,1
White,2,45.5,3.9,NE,1.23,0.940178571,1
White,1,46,3.4,MS,-0.49,0.898809524,1
White,1,44,3.8,NE,0.78,0.911904762,1
White,1,45,3.5,Mt,-1.49,0.895833333,1
White,2,48,3.6,SE,-0.31,0.942857143,1
White,1,46,3.7,NE,0.24,0.927380952,1
White,1,40,3.8,NE,-0.49,0.861904762,1
Amerindian,2,40,3.1,SC,-1.85,0.795238095,1
White,2,46,3.8,NE,0.33,0.936904762,1
White,2,47,3.3,NE,-0.67,0.901785714,1
White,2,42,3.4,Mt,-0.12,0.848809524,1
White,1,44,3.9,NE,-1.31,0.921428571,1
White,2,42,3.8,NE,-0.85,0.886904762,1
Other,2,46,3.3,NG,1.05,0.889285714,1
White,2,47,3.8,NG,0.6,0.949404762,1
White,2,42,3.6,NE,-1.21,0.867857143,1
Asian,1,43,3.7,NE,-0.85,0.889880952,1
White,2,44,3.5,NE,-0.67,0.883333333,1
White,2,40,3.9,NE,0.24,0.871428571,1
White,2,47,3.9,NE,0.87,0.958928571,1
White,2,43,3.3,Mt,2.21,0.851785714,1
White,1,46,3.5,NE,0.06,0.908333333,1
Mexican,1,40,3.3,NE,-2.3,0.814285714,0
White,1,42,3.5,NE,-0.67,0.858333333,1
Puertorican,1,44,3.4,NE,-0.31,0.873809524,1
White,1,43,3.4,SE,-1.03,0.861309524,1
White,2,48,3.8,NE,0.15,0.961904762,1
White,2,48,3.6,NE,0.78,0.942857143,1
White,1,47,3.5,NE,-1.49,0.920833333,1
White,1,47,3.4,NE,-0.85,0.911309524,1
White,2,43,2.8,FW,1.1,0.804166667,1
White,1,46,3.4,NE,1.51,0.898809524,1
White,1,45,3.4,NE,-0.4,0.886309524,1
Black,2,30,2.8,NE,-1.85,0.641666667,1
White,1,46,3.9,NE,2.32,0.946428571,1
Asian,1,46,3.6,NE,0.06,0.917857143,1
Asian,2,45,3.8,FW,-0.85,0.924404762,1
White,1,40,3.7,NG,0.15,0.852380952,1
Other,1,44,3.1,NE,-1.85,0.845238095,1
White,2,43,2.9,MS,0.18,0.813690476,1
White,1,42,3.4,NE,0.96,0.848809524,1
White,1,46,3.7,GL,1.23,0.927380952,1
White,2,48,3.9,NE,0.87,0.971428571,1
White,2,41,3.7,NE,-0.31,0.864880952,1
White,1,42.5,3.3,NG,-1.12,0.845535714,1
White,2,46,3.4,NE,1.96,0.898809524,1
White,2,46,3.7,NE,-1.03,0.927380952,1
White,2,46,3.7,NE,1.05,0.927380952,1
White,2,47,3.5,NE,-1.12,0.920833333,1
White,2,44,3,Mt,-0.4,0.835714286,1
White,2,47,3.8,NE,1.6,0.949404762,1
White,1,43,3.5,NE,-0.85,0.870833333,1
White,2,44,3.8,NG,1.14,0.911904762,1
Hispanic,2,43,3.4,SC,0.06,0.861309524,1
White,2,39,3.7,GL,0.33,0.839880952,1
White,2,48,3.4,NG,0.6,0.923809524,1
White,2,47,3.9,NE,-0.22,0.958928571,1
White,1,44,3.6,NE,-0.49,0.892857143,1
Asian,1,44,3.1,Mt,0.84,0.845238095,1
White,1,40,3.3,NE,-1.94,0.814285714,1
Black,1,43,3,NE,0.78,0.823214286,1
White,2,45,3.5,FW,-1.58,0.895833333,1
White,2,43,3.6,NG,-1.31,0.880357143,1
White,1,43,3.5,NE,1.05,0.870833333,1
Black,2,37,2.8,NE,-0.67,0.729166667,1
White,1,42,3.4,Mt,-0.22,0.848809524,1
White,1,39,3.6,NE,-1.85,0.830357143,1
White,2,47,3.1,NG,0.33,0.882738095,1
White,2,48,3.4,NE,0.33,0.923809524,1
White,2,44,3,NE,-0.49,0.835714286,1
White,1,48,3.8,NE,-0.85,0.961904762,1
Hispanic,2,36,3.1,NE,-0.49,0.745238095,1
White,1,46,3.8,NE,-0.85,0.936904762,1
Hispanic,1,47,3.8,NE,-0.13,0.949404762,1
White,2,45,3.5,NE,-0.49,0.895833333,1
White,2,48,2.5,Mt,-0.51,0.838095238,0
White,1,39,3.6,NE,-1.21,0.830357143,1
White,2,45,3.5,NE,0.93,0.895833333,1
White,1,48,3.3,NE,0.51,0.914285714,1
White,2,48,3.9,NE,0.06,0.971428571,1
White,1,47,3.3,NG,0.87,0.901785714,1
White,2,47,3.8,SE,-0.58,0.949404762,1
White,1,45,3.7,NE,-0.94,0.914880952,1
White,1,42,3.8,NE,-0.22,0.886904762,1
White,1,48,3.5,FW,0.6,0.933333333,1
White,1,42,3.5,Mt,-0.13,0.858333333,1
White,2,46,3.9,NE,1.14,0.946428571,1
White,1,46,3.6,SE,0.78,0.917857143,1
White,2,44,3.8,NE,1.23,0.911904762,1
White,1,43,3.5,NE,-0.85,0.870833333,1
White,2,48,3.4,NE,-0.49,0.923809524,1
White,2,45,3.7,NE,0.42,0.914880952,1
White,1,48,3.4,NE,0.69,0.923809524,1
White,1,46,3.7,NE,-0.58,0.927380952,1
White,2,42,3.7,GL,0.06,0.877380952,1
White,1,46,3.1,Mt,0.57,0.870238095,1
Mexican,2,36,3.2,Mt,-0.93,0.754761905,1
White,1,43,4,Mt,0.79,0.918452381,1
Black,2,31,3.3,FW,-0.5,0.701785714,1
White,2,43,3.4,Mt,-0.38,0.861309524,1
White,1,47,3.1,Mt,-0.27,0.882738095,1
White,2,42,2.9,Mt,-1.54,0.801190476,1
White,1,45,3.8,Mt,0.17,0.924404762,1
White,1,40,4,Mt,0.86,0.880952381,1
Other,2,32,2.8,FW,-0.83,0.666666667,0
White,2,45,3.4,GL,0.61,0.886309524,1
White,1,43,3.1,Mt,0.55,0.832738095,1
White,1,32,3.4,NE,0.4,0.723809524,1
White,2,40,3.6,NE,0.22,0.842857143,1
White,1,34,3.4,NE,-0.83,0.748809524,1
White,2,39,2.3,NE,0.53,0.706547619,1
White,2,26.5,2.8,NE,-0.67,0.597916667,1
Black,1,35,2.5,NE,-1.47,0.675595238,0
White,2,29,2.4,NE,0.07,0.591071429,1
White,2,39,2.4,NE,0.82,0.716071429,0
White,1,35,2.9,NE,2.05,0.713690476,1
White,1,36,2.8,NE,-0.19,0.716666667,1
White,1,33.5,2.9,NE,0.38,0.694940476,1
White,1,39,3.7,NE,0.22,0.839880952,1
White,2,34,3.6,NE,-0.55,0.767857143,1
White,2,42,2.6,NE,-0.98,0.772619048,0
White,2,34,3.4,NE,1.79,0.748809524,1
White,2,36,3.9,NE,-0.24,0.821428571,1
White,2,34.5,3.2,NE,-1.37,0.736011905,1
White,1,36,2.9,NE,-1.14,0.726190476,1
White,2,34,2.8,NE,-0.67,0.691666667,1
White,2,35,3.8,NE,-0.32,0.799404762,1
White,1,30,3.3,NE,-0.52,0.689285714,1
White,1,29,3.6,NE,0.87,0.705357143,1
White,2,37,3.2,NE,-0.08,0.767261905,1
White,2,32.5,3.3,NE,0.4,0.720535714,1
White,1,30.5,3.6,NE,0.3,0.724107143,1
White,2,36,3.3,NE,0.1,0.764285714,1
White,2,35,3.1,NE,0.89,0.732738095,1
White,2,33,3.8,NE,-0.14,0.774404762,0
White,1,35,3,NE,-0.62,0.723214286,1
Other,1,32,3.2,NE,-0.11,0.704761905,1
White,2,41,2.8,NE,-0.03,0.779166667,1
White,2,41,2.6,NE,-1.5,0.760119048,1
White,1,30,3.4,NE,-1.09,0.698809524,1
White,1,38,3,NE,1.1,0.760714286,1
Asian,2,31,3.4,NE,0.61,0.711309524,1
White,2,37,3.6,NE,1.66,0.805357143,1
White,1,34,2.6,NE,0.4,0.672619048,1
White,2,34.5,3.5,NE,-1.09,0.764583333,0
White,1,36,3.3,NE,1.72,0.764285714,1
White,1,32,3.7,NE,-0.7,0.752380952,1
White,1,36,3.3,NE,-1.93,0.764285714,1
White,2,43,3.4,NE,1,0.861309524,1
White,2,34,3.6,NE,2.18,0.767857143,1
White,2,41,3.7,NE,1.33,0.864880952,1
White,1,32,3.4,NE,0.61,0.723809524,0
White,2,28,2.5,NE,0.61,0.588095238,0
White,2,36,3.4,NE,-0.29,0.773809524,1
Black,1,26,3.2,NE,-1.21,0.629761905,0
White,2,47,3.5,NE,1.87,0.920833333,1
White,2,36,3.6,NE,0.66,0.792857143,1
White,2,34,3.2,NE,-0.24,0.729761905,1
White,2,39,3.1,NE,1.02,0.782738095,1
White,2,34,2.8,NE,-0.91,0.691666667,1
White,2,33,3.2,NE,-0.14,0.717261905,1
White,1,37,3.6,NE,1.41,0.805357143,1
Puertorican,1,25.5,3.4,NE,-0.75,0.642559524,1
White,1,37,3.9,NE,0.84,0.833928571,1
White,1,27.5,3,MS,-0.7,0.629464286,0
White,2,38,3,NE,0.56,0.760714286,1
White,1,33,3,NE,-0.73,0.698214286,0
White,2,40,3.5,NE,0.61,0.833333333,1
White,2,42,3.8,NG,-1.41,0.886904762,1
White,2,42,3.1,MS,1.65,0.820238095,1
Amerindian,2,36,3.4,MS,-1.71,0.773809524,1
White,1,37,3.9,SE,1.14,0.833928571,1
White,2,46,3.2,MS,0.23,0.879761905,1
White,2,39,3.9,MS,0.4,0.858928571,1
White,1,37.5,3.7,MS,2.06,0.821130952,1
White,1,34.5,3.8,SE,0.14,0.793154762,1
White,2,45,3,MS,-0.3,0.848214286,1
White,2,40,3.7,MS,-0.07,0.852380952,1
White,1,38,3.3,MS,-0.05,0.789285714,1
White,1,42,3.8,MS,1.01,0.886904762,1
White,2,37,3.6,NE,0.91,0.805357143,1
White,2,47,3.7,GL,-0.22,0.939880952,1
White,1,34.5,3.6,MS,0.08,0.774107143,1
White,2,40,3.3,MS,0.16,0.814285714,1
Black,1,29.5,3.6,MS,-2.22,0.711607143,1
White,1,40,3.8,MS,0.84,0.861904762,1
Black,1,42,2.8,MS,-0.43,0.791666667,1
White,2,38,3.9,MS,1.46,0.846428571,1
White,1,44,3.8,MS,1.63,0.911904762,1
White,2,37,4,MS,0.21,0.843452381,1
White,1,46,3.5,SE,-1.45,0.908333333,1
White,1,41,3.3,MS,-0.54,0.826785714,1
White,2,37,3.4,MS,-0.01,0.786309524,1
White,2,39,3.8,MS,-1.32,0.849404762,0
Black,1,29,2.8,MS,-1.64,0.629166667,1
White,2,44,3.1,MS,-0.24,0.845238095,1
White,1,39,3.6,MS,1.63,0.830357143,1
White,2,40.5,3.7,NE,0.8,0.858630952,1
White,2,47,3.3,MS,0.95,0.901785714,1
White,1,42,3.4,MS,0.14,0.848809524,1
White,2,43,3.7,SE,0.63,0.889880952,1
White,2,40,3.3,MS,-0.03,0.814285714,1
White,2,42,3.6,MS,1.82,0.867857143,1
White,1,47,3,MS,0.27,0.873214286,1
White,2,37,3.5,MS,0.97,0.795833333,1
White,1,36,3.7,MS,-1.35,0.802380952,0
White,2,42,3.4,MS,0.33,0.848809524,1
White,2,35.5,3.9,MS,1.03,0.815178571,1
White,1,48,3.8,Mt,1.78,0.961904762,1
White,1,39,3.9,MS,1.33,0.858928571,1
White,1,42,3.9,MS,0.65,0.896428571,1
White,2,42,3.2,MS,-0.58,0.829761905,1
White,2,44,3.2,MS,-0.54,0.854761905,1
White,1,36,3.9,MS,0.61,0.821428571,1
White,2,37,4,SE,-0.22,0.843452381,1
White,2,35,3.6,MS,-1.01,0.780357143,1
White,2,42,3.7,SE,0.44,0.877380952,1
White,1,41,3.4,MS,-0.86,0.836309524,1
White,2,43,2.7,MS,-0.18,0.794642857,1
Asian,1,38,3.3,MS,-1.28,0.789285714,1
Black,1,27,3.3,MS,-1.11,0.651785714,1
White,2,39,3.8,MS,-0.88,0.849404762,1
Asian,1,37.5,3.4,MS,-0.54,0.792559524,1
White,2,40.5,2.5,MS,0.63,0.744345238,1
Black,2,32,3.1,SE,-0.07,0.695238095,1
White,2,41.5,3.4,MS,0.99,0.842559524,1
Black,1,27,3.5,MS,-0.92,0.670833333,1
White,2,41,3.3,MS,0.63,0.826785714,1
White,2,37,3.9,MS,-0.39,0.833928571,1
White,1,42,3.8,MS,0.82,0.886904762,1
White,2,39,3.4,MS,-1.09,0.811309524,1
White,1,35,3.8,MS,1.37,0.799404762,1
White,2,44,3.2,GL,0.24,0.854761905,1
White,1,38,3.9,NG,-0.2,0.846428571,1
White,2,38,3.5,MS,0.35,0.808333333,1
White,2,41,3.5,MS,2.06,0.845833333,1
White,2,40,3.7,SE,0.8,0.852380952,1
White,2,40,3.2,MS,-0.79,0.804761905,1
White,2,42,3.6,NE,-0.01,0.867857143,1
White,2,41,3.5,MS,-1.86,0.845833333,1
White,1,48,3.1,SE,0.18,0.895238095,1
White,1,40,3.9,MS,-0.16,0.871428571,1
White,1,37,4,GL,0.04,0.843452381,1
White,2,42,3.2,NG,-0.64,0.829761905,1
White,2,38,3.2,MS,-1.15,0.779761905,1
White,1,36,3.6,MS,-0.88,0.792857143,1
White,2,41,3.7,GL,1.01,0.864880952,1
White,2,37,3.7,MS,-1.92,0.814880952,0
White,1,41,3.7,MS,0.44,0.864880952,1
White,1,47,3.3,MS,-0.41,0.901785714,1
White,2,46,3.3,MS,0.23,0.889285714,1
White,2,38,3.5,MS,0.06,0.808333333,1
White,1,38,3.7,MS,-1.56,0.827380952,1
White,1,38,3.9,NE,0.46,0.846428571,1
White,2,41,3.5,NE,0.91,0.845833333,1
White,1,37.7,3.5,MS,0.46,0.804583333,1
White,2,40,3.3,MS,1.31,0.814285714,1
White,2,43,3.8,MS,1.1,0.899404762,1
White,2,37,3.5,MS,0.12,0.795833333,1
White,2,41,2.8,MS,-0.37,0.779166667,1
White,2,31,2.9,MS,-0.56,0.663690476,1
White,1,39,3.5,MS,1.29,0.820833333,1
White,2,41,3.1,MS,1.04,0.807738095,1
White,2,35,3.8,MS,0.47,0.799404762,1
White,1,37,3.5,NG,0.7,0.795833333,1
White,2,35.5,3.4,NG,-1.13,0.767559524,1
White,1,36,4,GL,0.99,0.830952381,1
White,2,47,3.1,NE,0.69,0.882738095,1
Black,1,32,2.5,MS,-1.15,0.638095238,0
White,2,39,3.2,MS,-0.17,0.792261905,1
White,1,42,3.3,MS,-0.19,0.839285714,1
